Time Stamp, NOXCNC1-INST (PPB), NOCNC1-INST (PPB), NO2CNC1-INST (PPB), STABIL-INST (PPM)
04/01/2024 06:24:01,    27.7556,     9.4718,    18.2837,     0.3867
04/01/2024 06:25:01,    27.6128,     9.5011,    18.1117,     0.3435
04/01/2024 06:26:01,    27.7674,     9.4596,    18.3078,     0.3605
04/01/2024 06:27:01,    27.6783,     9.7059,    17.9724,     0.2434
04/01/2024 06:28:01,    28.0845,    10.4765,    17.6080,     0.2406
04/01/2024 06:29:01,    27.1433,    10.0427,    17.1005,     0.2871
04/01/2024 06:30:01,    27.3091,     9.5504,    17.7588,     0.3718
04/01/2024 06:31:01,    27.7261,     9.1201,    18.6059,     0.3356
04/01/2024 06:32:01,    28.3928,     9.0851,    19.3077,     0.4222
04/01/2024 06:33:01,    28.0532,     9.1040,    18.9493,     0.5140
04/01/2024 06:34:01,    28.1243,     8.5767,    19.5476,     0.3874
04/01/2024 06:35:01,    26.9324,     7.9058,    19.0266,     0.3729
04/01/2024 06:36:01,    26.7259,     7.5527,    19.1733,     0.5412
04/01/2024 06:37:01,    26.4772,     8.0519,    18.4252,     0.5705
04/01/2024 06:38:01,    25.9395,     8.0507,    17.8888,     0.5990
04/01/2024 06:39:01,    26.1073,     8.2654,    17.8419,     0.4811
04/01/2024 06:40:01,    26.1307,     8.1203,    18.0104,     0.3894
04/01/2024 06:41:01,    27.4158,     8.1883,    19.2275,     0.3762
04/01/2024 06:42:01,    27.9362,     8.0667,    19.8695,     0.8195
04/01/2024 06:43:01,    28.1436,     7.6420,    20.5015,     1.0120
04/01/2024 06:44:01,    28.9675,     7.6942,    21.2733,     0.9153
04/01/2024 06:45:01,    29.2369,     7.3947,    21.8422,     0.6748
04/01/2024 06:46:01,    29.3514,     7.1033,    22.2481,     0.5498
04/01/2024 06:47:01,    29.7244,     7.0080,    22.7164,     0.5189
04/01/2024 06:48:01,    29.1137,     7.9212,    21.1925,     0.3752
04/01/2024 06:49:01,    29.6972,     7.6373,    22.0599,     0.3543
04/01/2024 06:50:01,    29.1062,     7.9279,    21.1783,     0.3122
04/01/2024 06:51:01,    29.3706,     8.2048,    21.1657,     0.3310
04/01/2024 06:52:01,    29.4078,     8.3356,    21.0722,     0.2986
04/01/2024 06:53:01,    29.0538,     7.9383,    21.1155,     0.3226
04/01/2024 06:54:01,    29.0392,     7.9794,    21.0598,     0.3850
04/01/2024 06:55:01,    28.6525,     6.9758,    21.6767,     0.3978
04/01/2024 06:56:01,    28.0923,     6.9095,    21.1828,     0.4258
04/01/2024 06:57:01,    29.4342,     7.1379,    22.2963,     0.3799
04/01/2024 06:58:01,    29.5821,     6.5493,    23.0329,     0.4323
04/01/2024 06:59:01,    29.7537,     6.4030,    23.3507,     0.5625
04/01/2024 07:00:01,    29.6461,     6.3644,    23.2817,     0.5235
04/01/2024 07:01:01,    29.9383,     6.5051,    23.4332,     0.3685
04/01/2024 07:02:01,    30.1499,     6.4025,    23.7474,     0.2502
04/01/2024 07:03:01,    30.9141,     6.4750,    24.4391,     0.3615
04/01/2024 07:04:01,    30.4969,     6.3894,    24.1075,     0.3900
04/01/2024 07:05:01,    30.0014,     7.1722,    22.8292,     0.3497
04/01/2024 07:06:01,    30.7261,     7.0749,    23.6512,     0.2833
04/01/2024 07:07:01,    29.9226,     7.2736,    22.6489,     0.2758
04/01/2024 07:08:01,    30.4719,     7.2563,    23.2156,     0.2301
04/01/2024 07:09:01,    30.8777,     8.5712,    22.3065,     0.3168
04/01/2024 07:10:01,    30.5512,     8.3821,    22.1690,     0.3092
04/01/2024 07:11:01,    30.9432,     8.0766,    22.8666,     0.3158
04/01/2024 07:12:01,    31.1276,     8.3385,    22.7891,     0.2952
04/01/2024 07:13:01,    32.1972,     8.8530,    23.3442,     0.3129
04/01/2024 07:14:01,    32.4223,     9.5343,    22.8880,     0.6981
04/01/2024 07:15:01,    33.5545,    10.2378,    23.3167,     0.8164
04/01/2024 07:16:01,    33.2222,     9.9546,    23.2676,     0.9112
04/01/2024 07:17:01,    33.5892,     9.7972,    23.7920,     0.5747
04/01/2024 07:18:01,    33.6095,     9.2927,    24.3168,     0.4252
04/01/2024 07:19:01,    34.1919,     9.1183,    25.0736,     0.3303
04/01/2024 07:20:01,    32.8488,     8.8763,    23.9725,     0.3968
04/01/2024 07:21:01,    32.8416,     8.5666,    24.2750,     0.4633
04/01/2024 07:22:01,    32.3068,     8.2401,    24.0667,     0.6506
04/01/2024 07:23:01,    32.0296,     8.0982,    23.9314,     0.6334
04/01/2024 07:24:01,    33.0632,     8.2599,    24.8033,     0.4071
04/01/2024 07:25:01,    33.7712,     8.5660,    25.2052,     0.4612
04/01/2024 07:26:01,    33.2771,     8.6602,    24.6169,     0.6730
04/01/2024 07:27:01,    33.4435,     8.6362,    24.8073,     0.5578
04/01/2024 07:28:01,    33.6643,     8.7456,    24.9187,     0.2614
04/01/2024 07:29:01,    34.2211,     8.7072,    25.5139,     0.2008
04/01/2024 07:30:01,    34.4302,     8.7477,    25.6825,     0.3978
04/01/2024 07:31:01,    33.1398,     7.9326,    25.2071,     0.3982
04/01/2024 07:32:01,    33.2104,     7.8672,    25.3431,     0.4688
04/01/2024 07:33:01,    33.1569,     7.6598,    25.4972,     0.5317
04/01/2024 07:34:01,    32.7686,     6.8480,    25.9206,     0.5605
04/01/2024 07:35:01,    32.6838,     7.3749,    25.3089,     0.3694
04/01/2024 07:36:01,    32.7485,     7.1477,    25.6007,     0.3503
04/01/2024 07:37:01,    32.3676,     6.5371,    25.8305,     0.3451
04/01/2024 07:38:01,    32.1892,     6.5923,    25.5969,     0.3508
04/01/2024 07:39:01,    31.6413,     6.7419,    24.8994,     0.4141
04/01/2024 07:40:01,    31.5572,     6.9613,    24.5959,     0.4037
04/01/2024 07:41:01,    30.9546,     7.3508,    23.6038,     0.4751
04/01/2024 07:42:01,    30.2475,     7.3003,    22.9473,     0.5081
04/01/2024 07:43:01,    30.4419,     7.4180,    23.0239,     0.5233
04/01/2024 07:44:01,    30.1187,     7.5957,    22.5230,     0.5471
04/01/2024 07:45:01,    29.8278,     7.3632,    22.4646,     0.3430
04/01/2024 07:46:01,    30.6328,     7.2614,    23.3714,     0.2681
04/01/2024 07:47:01,    30.3676,     6.8885,    23.4790,     0.3303
04/01/2024 07:48:01,    30.5448,     6.6820,    23.8628,     0.3047
04/01/2024 07:49:01,    29.6768,     6.8235,    22.8533,     0.3316
04/01/2024 07:50:01,    30.4865,     6.9533,    23.5332,     0.3510
04/01/2024 07:51:01,    29.8833,     7.2234,    22.6599,     0.2140
04/01/2024 07:52:01,    29.1028,     7.1769,    21.9260,     0.2864
04/01/2024 07:53:01,    28.5503,     7.2091,    21.3412,     0.5731
04/01/2024 07:54:01,    28.5397,     6.5720,    21.9677,     0.6763
04/01/2024 07:55:01,    27.9252,     6.1308,    21.7945,     0.6233
04/01/2024 07:56:01,    27.6793,     6.5436,    21.1357,     0.4287
04/01/2024 07:57:01,    26.9949,     6.9472,    20.0477,     0.5532
04/01/2024 07:58:01,    26.8657,     7.0351,    19.8306,     0.6287
04/01/2024 07:59:01,    27.7507,     6.5843,    21.1664,     0.5127
04/01/2024 08:00:01,    27.2731,     6.8746,    20.3985,     0.4429
04/01/2024 08:01:01,    27.7518,     6.8013,    20.9505,     0.4448
04/01/2024 08:02:01,    28.1161,     6.7468,    21.3693,     0.5015
04/01/2024 08:03:01,    27.8558,     6.9741,    20.8817,     0.3532
04/01/2024 08:04:01,    28.0158,     6.3125,    21.7034,     0.3476
04/01/2024 08:05:01,    28.0205,     6.3727,    21.6479,     0.2250
04/01/2024 08:06:01,    28.2849,     6.6087,    21.6763,     0.1973
04/01/2024 08:07:01,    27.7703,     6.3826,    21.3876,     0.2159
04/01/2024 08:08:01,    27.3894,     6.5327,    20.8567,     0.2729
04/01/2024 08:09:01,    27.7447,     6.1511,    21.5937,     0.3374
04/01/2024 08:10:01,    28.0804,     5.8900,    22.1904,     0.3060
04/01/2024 08:11:01,    27.7353,     6.7635,    20.9718,     0.2918
04/01/2024 08:12:01,    27.4680,     7.4152,    20.0528,     0.2837
04/01/2024 08:13:01,    28.6148,     7.3262,    21.2886,     0.3287
04/01/2024 08:14:01,    28.6755,     7.9368,    20.7387,     0.4430
04/01/2024 08:15:01,    29.5095,     8.3327,    21.1768,     0.6809
04/01/2024 08:16:01,    28.9974,     7.9051,    21.0923,     0.6124
04/01/2024 08:17:01,    28.9052,     8.4888,    20.4164,     0.3211
04/01/2024 08:18:01,    28.9982,     7.7430,    21.2552,     0.2459
04/01/2024 08:19:01,    29.4923,     7.8283,    21.6640,     0.2332
04/01/2024 08:20:01,    27.9849,     7.4036,    20.5814,     0.4999
04/01/2024 08:21:01,    27.1627,     6.5992,    20.5635,     0.6966
04/01/2024 08:22:01,    26.1588,     6.6144,    19.5444,     1.0170
04/01/2024 08:23:01,    26.9617,     6.6616,    20.3002,     0.8756
04/01/2024 08:24:01,    26.5012,     6.4260,    20.0752,     0.5971
04/01/2024 08:25:01,    26.7011,     6.9286,    19.7725,     0.3232
04/01/2024 08:26:01,    27.3602,     7.2421,    20.1180,     0.2791
04/01/2024 08:27:01,    26.9786,     7.4785,    19.5001,     0.2830
04/01/2024 08:28:01,    26.9659,     7.7573,    19.2086,     0.2825
04/01/2024 08:29:01,    26.8549,     6.8853,    19.9696,     0.2556
04/01/2024 08:30:01,    25.6531,     7.0498,    18.6033,     0.3988
04/01/2024 08:31:01,    25.7392,     7.0692,    18.6700,     0.5653
04/01/2024 08:32:01,    25.0989,     6.8446,    18.2543,     0.7545
04/01/2024 08:33:01,    24.6631,     6.6482,    18.0149,     0.7510
04/01/2024 08:34:01,    24.9502,     6.4745,    18.4757,     0.4578
04/01/2024 08:35:01,    24.9806,     6.5546,    18.4259,     0.3037
04/01/2024 08:36:01,    25.8705,     7.2974,    18.5731,     0.3541
04/01/2024 08:37:01,    26.5524,     7.4282,    19.1242,     0.6396
04/01/2024 08:38:01,    28.0836,     8.0204,    20.0632,     0.9551
04/01/2024 08:39:01,    29.3915,     8.0702,    21.3213,     1.4783
04/01/2024 08:40:01,    30.7737,     8.3619,    22.4118,     1.7715
04/01/2024 08:41:01,    31.3674,     8.5921,    22.7753,     1.6555
04/01/2024 08:42:01,    33.0305,     8.5348,    24.4957,     1.3647
04/01/2024 08:43:01,    33.3393,     9.2250,    24.1143,     1.1214
